Zeit [h]	Variante 10.1 Raumlufttemperatur [C]	Variante 10.1 Heizleistung [W]	Variante 10.1 Kühlleistung [W]
3947	30	384	0
3948	30	384	0
3949	30	384	0
3950	30	384	0
3951	30	384	0
3952	30	384	0
3953	30	384	0
3954	30	384	0
3955	30	384	0
3956	30	384	0
3957	30	384	0
3958	30	384	0
3959	30	384	0
3960	30	384	0
3961	30	384	0
3962	30	384	0
3963	30	384	0
3964	30	384	0
3965	30	384	0
3966	30	384	0
3967	30	384	0
3968	30	384	0
3969	30	384	0
3970	30	384	0
3971	30	384	0
3972	30	384	0
3973	30	384	0
3974	30	384	0
3975	30	384	0
3976	30	384	0
3977	30	384	0
3978	30	384	0
3979	30	384	0
3980	30	384	0
3981	30	384	0
3982	30	384	0
3983	30	384	0
3984	30	384	0
3985	30	384	0
3986	30	384	0
3987	30	384	0
3988	30	384	0
3989	30	384	0
3990	30	384	0
3991	30	384	0
3992	30	384	0
3993	30	384	0
3994	30	384	0
3995	30	384	0
3996	30	384	0
3997	30	384	0
3998	30	384	0
3999	30	384	0
4000	30	384	0
4001	30	384	0
4002	30	384	0
4003	30	384	0
4004	30	384	0
4005	30	384	0
4006	30	384	0
4007	30	384	0
4008	30	384	0
4009	30	384	0
4010	30	384	0
4011	30	384	0
4012	30	384	0
4013	30	384	0
4014	30	384	0
4015	30	384	0
4016	30	384	0
4017	30	384	0
4018	30	384	0
4019	30	384	0
4020	30	384	0
4021	30	384	0
4022	30	384	0
4023	30	384	0
4024	30	384	0
4025	30	384	0
4026	30	384	0
4027	30	384	0
4028	30	384	0
4029	30	384	0
4030	30	384	0
4031	30	384	0
4032	30	384	0
4033	30	384	0
4034	30	384	0
4035	30	384	0
4036	30	384	0
4037	30	384	0
4038	30	384	0
4039	30	384	0
4040	30	384	0
4041	30	384	0
4042	30	384	0
4043	30	384	0
4044	30	384	0
4045	30	384	0
4046	30	384	0
4047	30	384	0
4048	30	384	0
4049	30	384	0
4050	30	384	0
4051	30	384	0
4052	30	384	0
4053	30	384	0
4054	30	384	0
4055	30	384	0
4056	30	384	0
4057	30	384	0
4058	30	384	0
4059	30	384	0
4060	30	384	0
4061	30	384	0
4062	30	384	0
4063	30	384	0
4064	30	384	0
4065	30	384	0
4066	30	384	0
4067	30	384	0
4068	30	384	0
4069	30	384	0
4070	30	384	0
4071	30	384	0
4072	30	384	0
4073	30	384	0
4074	30	384	0
4075	30	384	0
4076	30	384	0
4077	30	384	0
4078	30	384	0
4079	30	384	0
4080	30	384	0
4081	30	384	0
4082	30	384	0
4083	30	384	0
4084	30	384	0
4085	30	384	0
4086	30	384	0
4087	30	384	0
4088	30	384	0
4089	30	384	0
4090	30	384	0
4091	30	384	0
4092	30	384	0
4093	30	384	0
4094	30	384	0
4095	30	384	0
4096	30	384	0
4097	30	384	0
4098	30	384	0
4099	30	384	0
4100	30	384	0
4101	30	384	0
4102	30	384	0
4103	30	384	0
4104	30	384	0
4105	30	384	0
4106	30	384	0
4107	30	384	0
4108	30	384	0
4109	30	384	0
4110	30	384	0
4111	30	384	0
4112	30	384	0
4113	30	384	0
4114	30	384	0
4115	30	384	0
4116	30	384	0
4117	30	384	0
4118	30	384	0
4119	30	384	0
4120	30	384	0
4121	30	384	0
4122	30	384	0
4123	30	384	0
4124	30	384	0
4125	30	384	0
4126	30	384	0
4127	30	384	0
4128	30	384	0
4129	30	384	0
4130	30	384	0
4131	30	384	0
4132	30	384	0
4133	30	384	0
4134	30	384	0
4135	30	384	0
4136	30	384	0
4137	30	384	0
4138	30	384	0
4139	30	384	0
4140	30	384	0
4141	30	384	0
4142	30	384	0
4143	30	384	0
4144	30	384	0
4145	30	384	0
4146	30	384	0
4147	30	384	0
4148	30	384	0
4149	30	384	0
4150	30	384	0
4151	30	384	0
4152	30	384	0
4153	30	384	0
4154	30	384	0
4155	30	384	0
4156	30	384	0
4157	30	384	0
4158	30	384	0
4159	30	384	0
4160	30	384	0
4161	30	384	0
4162	30	384	0
4163	30	384	0
4164	30	384	0
4165	30	384	0
4166	30	384	0
4167	30	384	0
4168	30	384	0
4169	30	384	0
4170	30	384	0
4171	30	384	0
4172	30	384	0
4173	30	384	0
4174	30	384	0
4175	30	384	0
4176	30	384	0
4177	30	384	0
4178	30	384	0
4179	30	384	0
4180	30	384	0
4181	30	384	0
4182	30	384	0
4183	30	384	0
4184	30	384	0
4185	30	384	0
4186	30	384	0
4187	30	384	0
4188	30	384	0
4189	30	384	0
4190	30	384	0
4191	30	384	0
4192	30	384	0
4193	30	384	0
4194	30	384	0
4195	30	384	0
4196	30	384	0
4197	30	384	0
4198	30	384	0
4199	30	384	0
4200	30	384	0
4201	30	384	0
4202	30	384	0
4203	30	384	0
4204	30	384	0
4205	30	384	0
4206	30	384	0
4207	30	384	0
4208	30	384	0
4209	30	384	0
4210	30	384	0
4211	30	384	0
4212	30	384	0
4213	30	384	0
4214	30	384	0
4215	30	384	0
4216	30	384	0
4217	30	384	0
4218	30	384	0
4219	30	384	0
4220	30	384	0
4221	30	384	0
4222	30	384	0
4223	30	384	0
4224	30	384	0
4225	30	384	0
4226	30	384	0
4227	30	384	0
4228	30	384	0
4229	30	384	0
4230	30	384	0
4231	30	384	0
4232	30	384	0
4233	30	384	0
4234	30	384	0
4235	30	384	0
4236	30	384	0
4237	30	384	0
4238	30	384	0
4239	30	384	0
4240	30	384	0
4241	30	384	0
4242	30	384	0
4243	30	384	0
4244	30	384	0
4245	30	384	0
4246	30	384	0
4247	30	384	0
4248	30	384	0
4249	30	384	0
4250	30	384	0
4251	30	384	0
4252	30	384	0
4253	30	384	0
4254	30	384	0
4255	30	384	0
4256	30	384	0
4257	30	384	0
4258	30	384	0
4259	30	384	0
4260	30	384	0
4261	30	384	0
4262	30	384	0
4263	30	384	0
4264	30	384	0
4265	30	384	0
4266	30	384	0
4267	30	384	0
4268	30	384	0
4269	30	384	0
4270	30	384	0
4271	30	384	0
4272	30	384	0
4273	30	384	0
4274	30	384	0
4275	30	384	0
4276	30	384	0
4277	30	384	0
4278	30	384	0
4279	30	384	0
4280	30	384	0
4281	30	384	0
4282	30	384	0
4283	30	384	0
4284	30	384	0
4285	30	384	0
4286	30	384	0
4287	30	384	0
4288	30	384	0
4289	30	384	0
4290	30	384	0
4291	30	384	0
4292	30	384	0
4293	30	384	0
4294	30	384	0
4295	30	384	0
4296	30	384	0
4297	30	384	0
4298	30	384	0
4299	30	384	0
4300	30	384	0
4301	30	384	0
4302	30	384	0
4303	30	384	0
4304	30	384	0
4305	30	384	0
4306	30	384	0
4307	30	384	0
4308	30	384	0
4309	30	384	0
4310	30	384	0
4311	30	384	0
4312	30	384	0
4313	30	384	0
4314	30	384	0
4315	30	384	0
4316	30	384	0
4317	30	384	0
4318	30	384	0
4319	30	384	0
4320	30	384	0
4321	30	384	0
4322	30	384	0
4323	30	384	0
4324	30	384	0
4325	30	384	0
4326	30	384	0
4327	30	384	0
4328	30	384	0
4329	30	384	0
4330	30	384	0
4331	30	384	0
4332	30	384	0
4333	30	384	0
4334	30	384	0
4335	30	384	0
4336	30	384	0
4337	30	384	0
4338	30	384	0
4339	30	384	0
4340	30	384	0
4341	30	384	0
4342	30	384	0
4343	30	384	0
4344	30	384	0
4345	30	383	0
4346	30	382	0
4347	30	380	0
4348	30	378	0
4349	30	375	0
4350	30	372	0
4351	30	369	0
4352	30	365	0
4353	30	361	0
4354	30	357	0
4355	30	352	0
4356	30	347	0
4357	30	342	0
4358	30	336	0
4359	30	330	0
4360	30	324	0
4361	30	317	0
4362	30	310	0
4363	30	303	0
4364	30	296	0
4365	30	288	0
4366	30	280	0
4367	30	272	0
4368	30	263	0
4369	30	255	0
4370	30	246	0
4371	30	236	0
4372	30	227	0
4373	30	217	0
4374	30	208	0
4375	30	199	0
4376	30	190	0
4377	30	181	0
4378	30	172	0
4379	30	164	0
4380	30	156	0
4381	30	148	0
4382	30	140	0
4383	30	132	0
4384	30	125	0
4385	30	117	0
4386	30	110	0
4387	30	103	0
4388	30	96	0
4389	30	90	0
4390	30	83	0
4391	30	77	0
4392	30	71	0
4393	30	64	0
4394	30	59	0
4395	30	53	0
4396	30	47	0
4397	30	42	0
4398	30	36	0
4399	30	31	0
4400	30	26	0
4401	30	21	0
4402	30	16	0
4403	30	11	0
4404	30	6	0
4405	30	2	0
4406	30.01	0	0
4407	30.0365	0.00E+00	0
4408	30.0695	0	0
4409	30.102	0	0
4410	30.1345	0	0
4411	30.167	0	0
4412	30.199	0	0
4413	30.231	0	0
4414	30.263	0	0
4415	30.295	0	0
4416	30.327	0	0
4417	30.359	0	0
4418	30.391	0	0
4419	30.4225	0	0
4420	30.4535	0	0
4421	30.485	0	0
4422	30.5165	0	0
4423	30.5475	0	0
4424	30.5785	0	0
4425	30.6095	0	0
4426	30.6405	0	0
4427	30.671	0	0
4428	30.7015	0	0
4429	30.732	0	0
4430	30.7625	0	0
4431	30.793	0	0
4432	30.823	0	0
4433	30.853	0	0
4434	30.883	0	0
4435	30.913	0	0
4436	30.943	0	0
4437	30.973	0	0
4438	30.994	0	2
4439	31	0	6
4440	31	0	10
4441	31	0	14
4442	31	0	18
4443	31	0	21
4444	31	0	25
4445	31	0	28
4446	31	0	31
4447	31	0	35
4448	31	0	38
4449	31	0	41
4450	31	0	44
4451	31	0	47
4452	31	0	50
4453	31	0	53
4454	31	0	56
4455	31	0	58
4456	31	0	61
4457	31	0	63
4458	31	0	66
4459	31	0	68
4460	31	0	71
4461	31	0	73
4462	31	0	76
4463	31	0	78
4464	31	0	80
4465	31	0	82
4466	31	0	84
4467	31	0	86
4468	31	0	88
4469	31	0	90
4470	31	0	92
4471	31	0	94
4472	31	0	96
4473	31	0	98
4474	31	0	99
4475	31	0	101
4476	31	0	103
4477	31	0	104
4478	31	0	106
4479	31	0	107
4480	31	0	109
4481	31	0	110
4482	31	0	112
4483	31	0	113
4484	31	0	115
4485	31	0	116
4486	31	0	117
4487	31	0	119
4488	31	0	120
4489	31	0	121
4490	31	0	122
4491	31	0	123
4492	31	0	125
4493	31	0	126
4494	31	0	127
4495	31	0	128
4496	31	0	129
4497	31	0	130
4498	31	0	131
4499	31	0	132
4500	31	0	133
4501	31	0	134
4502	31	0	135
4503	31	0	136
4504	31	0	136
4505	31	0	137
4506	31	0	138
4507	31	0	139
4508	31	0	140
4509	31	0	140
4510	31	0	141
4511	31	0	142
4512	31	0	143
4513	31	0	143
4514	31	0	144
4515	31	0	145
4516	31	0	145
4517	31	0	146
4518	31	0	147
4519	31	0	147
4520	31	0	148
4521	31	0	148
4522	31	0	149
4523	31	0	149
4524	31	0	150
4525	31	0	151
4526	31	0	151
4527	31	0	152
4528	31	0	152
4529	31	0	153
4530	31	0	153
4531	31	0	153
4532	31	0	154
4533	31	0	154
4534	31	0	155
4535	31	0	155
4536	31	0	156
4537	31	0	156
4538	31	0	156
4539	31	0	157
4540	31	0	157
4541	31	0	158
4542	31	0	158
4543	31	0	158
4544	31	0	159
4545	31	0	159
4546	31	0	159
4547	31	0	160
4548	31	0	160
4549	31	0	160
4550	31	0	160
4551	31	0	161
4552	31	0	161
4553	31	0	161
4554	31	0	162
4555	31	0	162
4556	31	0	162
4557	31	0	162
4558	31	0	163
4559	31	0	163
4560	31	0	163
4561	31	0	163
4562	31	0	163
4563	31	0	164
4564	31	0	164
4565	31	0	164
4566	31	0	164
4567	31	0	165
4568	31	0	165
4569	31	0	165
4570	31	0	165
4571	31	0	165
4572	31	0	165
4573	31	0	166
4574	31	0	166
4575	31	0	166
4576	31	0	166
4577	31	0	166
4578	31	0	166
4579	31	0	167
4580	31	0	167
4581	31	0	167
4582	31	0	167
4583	31	0	167
4584	31	0	167
4585	31	0	167
4586	31	0	168
4587	31	0	168
4588	31	0	168
4589	31	0	168
4590	31	0	168
4591	31	0	168
4592	31	0	168
4593	31	0	168
4594	31	0	168
4595	31	0	169
4596	31	0	169
4597	31	0	169
4598	31	0	169
4599	31	0	169
4600	31	0	169
4601	31	0	169
4602	31	0	169
4603	31	0	169
4604	31	0	169
4605	31	0	169
4606	31	0	170
4607	31	0	170
4608	31	0	170
4609	31	0	170
4610	31	0	170
4611	31	0	170
4612	31	0	170
4613	31	0	170
4614	31	0	170
4615	31	0	170
4616	31	0	170
4617	31	0	170
4618	31	0	170
4619	31	0	170
4620	31	0	170
4621	31	0	171
4622	31	0	171
4623	31	0	171
4624	31	0	171
4625	31	0	171
4626	31	0	171
4627	31	0	171
4628	31	0	171
4629	31	0	171
4630	31	0	171
4631	31	0	171
4632	31	0	171
4633	31	0	171
4634	31	0	171
4635	31	0	171
4636	31	0	171
4637	31	0	171
4638	31	0	171
4639	31	0	171
4640	31	0	171
4641	31	0	171
4642	31	0	171
4643	31	0	171
4644	31	0	171
4645	31	0	172
4646	31	0	172
4647	31	0	172
4648	31	0	172
4649	31	0	172
4650	31	0	172
4651	31	0	172
4652	31	0	172
4653	31	0	172
4654	31	0	172
4655	31	0	172
4656	31	0	172
4657	31	0	172
4658	31	0	172
4659	31	0	172
4660	31	0	172
4661	31	0	172
4662	31	0	172
4663	31	0	172
4664	31	0	172
4665	31	0	172
4666	31	0	172
4667	31	0	172
4668	31	0	172
4669	31	0	172
4670	31	0	172
4671	31	0	172
4672	31	0	172
4673	31	0	172
4674	31	0	172
4675	31	0	172
4676	31	0	172
4677	31	0	172
4678	31	0	172
4679	31	0	172
4680	31	0	172
4681	31	0	172
4682	31	0	172
4683	31	0	172
4684	31	0	172
4685	31	0	172
4686	31	0	172
4687	31	0	172
4688	31	0	172
4689	31	0	172
4690	31	0	172
4691	31	0	172
4692	31	0	172
4693	31	0	172
4694	31	0	172
4695	31	0	172
4696	31	0	172
4697	31	0	172
4698	31	0	172
4699	31	0	172
4700	31	0	173
4701	31	0	173
4702	31	0	173
4703	31	0	173
4704	31	0	173
4705	31	0	173
4706	31	0	173
4707	31	0	173
4708	31	0	173
4709	31	0	173
4710	31	0	173
4711	31	0	173
4712	31	0	173
4713	31	0	173
4714	31	0	173
4715	31	0	173
4716	31	0	173
4717	31	0	173
4718	31	0	173
4719	31	0	173
4720	31	0	173
4721	31	0	173
4722	31	0	173
4723	31	0	173
4724	31	0	173
4725	31	0	173
4726	31	0	173
4727	31	0	173
4728	31	0	173
4729	31	0	173
4730	31	0	173
4731	31	0	173
4732	31	0	173
4733	31	0	173
4734	31	0	173
4735	31	0	173
4736	31	0	173
4737	31	0	173
4738	31	0	173
4739	31	0	173
4740	31	0	173
4741	31	0	173
4742	31	0	173
4743	31	0	173
4744	31	0	173
4745	31	0	173
4746	31	0	173
4747	31	0	173
4748	31	0	173
4749	31	0	173
4750	31	0	173
4751	31	0	173
4752	31	0	173
4753	31	0	173
4754	31	0	173
4755	31	0	173
4756	31	0	173
4757	31	0	173
4758	31	0	173
4759	31	0	173
4760	31	0	173
4761	31	0	173
4762	31	0	173
4763	31	0	173
4764	31	0	173
4765	31	0	173
4766	31	0	173
4767	31	0	173
4768	31	0	173
4769	31	0	173
4770	31	0	173
4771	31	0	173
4772	31	0	173
4773	31	0	173
4774	31	0	173
4775	31	0	173
4776	31	0	173
4777	31	0	173
4778	31	0	173
4779	31	0	173
4780	31	0	173
4781	31	0	173
4782	31	0	173
4783	31	0	173
4784	31	0	173
4785	31	0	173
4786	31	0	173
4787	31	0	173
4788	31	0	173
4789	31	0	173
4790	31	0	173
4791	31	0	173
4792	31	0	173
4793	31	0	173
4794	31	0	173
4795	31	0	173
4796	31	0	173
4797	31	0	173
4798	31	0	173
4799	31	0	173
4800	31	0	173
4801	31	0	173
4802	31	0	173
4803	31	0	173
4804	31	0	173
4805	31	0	173
4806	31	0	173
4807	31	0	173
4808	31	0	173
4809	31	0	173
4810	31	0	173
4811	31	0	173
4812	31	0	173
4813	31	0	173
4814	31	0	173
4815	31	0	173
4816	31	0	173
4817	31	0	173
4818	31	0	173
4819	31	0	173
4820	31	0	173
4821	31	0	173
4822	31	0	173
4823	31	0	173
4824	31	0	173
4825	31	0	173
4826	31	0	173
4827	31	0	173
4828	31	0	173
4829	31	0	173
4830	31	0	173
4831	31	0	173
4832	31	0	173
4833	31	0	173
4834	31	0	173
4835	31	0	173
4836	31	0	173
4837	31	0	173
4838	31	0	173
4839	31	0	173
4840	31	0	173
4841	31	0	173
4842	31	0	173
4843	31	0	173
4844	31	0	173
4845	31	0	173
4846	31	0	173
4847	31	0	173
4848	31	0	173
4849	31	0	173
4850	31	0	173
4851	31	0	173
4852	31	0	173
4853	31	0	173
4854	31	0	173
4855	31	0	173
4856	31	0	173
4857	31	0	173
4858	31	0	173
4859	31	0	173
4860	31	0	173
4861	31	0	173
4862	31	0	173
4863	31	0	173
4864	31	0	173
4865	31	0	173
4866	31	0	173
4867	31	0	173
4868	31	0	173
4869	31	0	173
4870	31	0	173
4871	31	0	173
4872	31	0	173
4873	31	0	173
4874	31	0	173
4875	31	0	173
4876	31	0	173
4877	31	0	173
4878	31	0	173
4879	31	0	173
4880	31	0	173
4881	31	0	173
4882	31	0	173
4883	31	0	173
4884	31	0	173
4885	31	0	173
4886	31	0	173
4887	31	0	173
4888	31	0	173
4889	31	0	173
4890	31	0	173
4891	31	0	173
4892	31	0	173
4893	31	0	173
4894	31	0	173
4895	31	0	173
4896	31	0	173
4897	31	0	173
4898	31	0	173
4899	31	0	173
4900	31	0	173
4901	31	0	173
4902	31	0	173
4903	31	0	173
4904	31	0	173
4905	31	0	173
4906	31	0	173
4907	31	0	173
4908	31	0	173
4909	31	0	173
4910	31	0	173
4911	31	0	173
4912	31	0	173
4913	31	0	173
4914	31	0	173
4915	31	0	173
4916	31	0	173
4917	31	0	173
4918	31	0	173
4919	31	0	173
4920	31	0	173
4921	31	0	173
4922	31	0	173
4923	31	0	173
4924	31	0	173
4925	31	0	173
4926	31	0	173
4927	31	0	173
4928	31	0	173
4929	31	0	173
4930	31	0	173
4931	31	0	173
4932	31	0	173
4933	31	0	173
4934	31	0	173
4935	31	0	173
4936	31	0	173
4937	31	0	173
4938	31	0	173
4939	31	0	173
4940	31	0	173
4941	31	0	173
4942	31	0	173
4943	31	0	173
4944	31	0	173
4945	31	0	173
4946	31	0	173
4947	31	0	173
4948	31	0	173
4949	31	0	173
4950	31	0	173
4951	31	0	173
4952	31	0	173
4953	31	0	173
4954	31	0	173
4955	31	0	173
4956	31	0	173
4957	31	0	173
4958	31	0	173
4959	31	0	173
4960	31	0	173
4961	31	0	173
4962	31	0	173
4963	31	0	173
4964	31	0	173
4965	31	0	173
4966	31	0	173
4967	31	0	173
4968	31	0	173
4969	31	0	173
4970	31	0	173
4971	31	0	173
4972	31	0	173
4973	31	0	173
4974	31	0	173
4975	31	0	173
4976	31	0	173
4977	31	0	173
4978	31	0	173
4979	31	0	173
4980	31	0	173
4981	31	0	173
4982	31	0	173
4983	31	0	173
4984	31	0	173
4985	31	0	173
4986	31	0	173
4987	31	0	173
4988	31	0	173
4989	31	0	173
4990	31	0	173
4991	31	0	173
4992	31	0	173
4993	31	0	173
4994	31	0	173
4995	31	0	173
4996	31	0	173
4997	31	0	173
4998	31	0	173
4999	31	0	173
5000	31	0	173
5001	31	0	173
5002	31	0	173
5003	31	0	173
5004	31	0	173
5005	31	0	173
5006	31	0	173
5007	31	0	173
5008	31	0	173
5009	31	0	173
5010	31	0	173
5011	31	0	173
5012	31	0	173
5013	31	0	173
5014	31	0	173
5015	31	0	173
5016	31	0	173
5017	31	0	173
5018	31	0	173
5019	31	0	173
5020	31	0	173
5021	31	0	173
5022	31	0	173
5023	31	0	173
5024	31	0	173
5025	31	0	173
5026	31	0	173
5027	31	0	173
5028	31	0	173
5029	31	0	173
5030	31	0	173
5031	31	0	173
5032	31	0	173
5033	31	0	173
5034	31	0	173
5035	31	0	173
5036	31	0	173
5037	31	0	173
5038	31	0	173
5039	30.5295	0	300
5040	30.05	0	300
5041	30.0315	0	300
5042	30.0125	0	300
5043	29.994	0	300
5044	29.976	0	300
5045	29.9575	0	300
5046	29.939	0	300
5047	29.921	0	300
5048	29.903	0	300
5049	29.885	0	300
5050	29.8665	0	300
5051	29.848	0	300
5052	29.8305	0	300
5053	29.813	0	300
5054	29.795	0	300
5055	29.777	0	300
5056	29.759	0	300
5057	29.7415	0	300
5058	29.724	0	300
5059	29.7065	0	300
5060	29.689	0	300
5061	29.6715	0	300
5062	29.6545	0	300
5063	29.637	0	300
5064	29.6195	0	300
5065	29.6025	0	300
5066	29.5855	0	300
5067	29.5685	0	300
5068	29.5515	0	300
5069	29.5345	0	300
5070	29.5175	0	300
5071	29.5005	0	300
5072	29.4835	0	300
5073	29.467	0	300
5074	29.4505	0	300
5075	29.4335	0	300
5076	29.417	0	300
5077	29.4005	0	300
5078	29.384	0	300
5079	29.3675	0	300
5080	29.351	0	300
5081	29.335	0	300
5082	29.3185	0	300
5083	29.302	0	300
5084	29.286	0	300
5085	29.27	0	300
5086	29.254	0	300
5087	29.238	0	300
5088	29.222	0	300
5089	29.206	0	300
5090	29.19	0	300
5091	29.1745	0	300
5092	29.159	0	300
5093	29.143	0	300
5094	29.1275	0	300
5095	29.112	0	300
5096	29.0965	0	300
5097	29.081	0	300
5098	29.0655	0	300
5099	29.05	0	300
5100	29.0345	0	300
5101	29.0195	0	300
5102	29.0045	0	300
5103	28.9895	0	300
5104	28.974	0	300
5105	28.9585	0	300
5106	28.9435	0	300
5107	28.9285	0	300
5108	28.914	0	300
5109	28.8995	0	300
5110	28.8845	0	300
5111	28.8695	0	300
5112	28.8545	0	300
5113	28.84	0	300
5114	28.8255	0	300
5115	28.811	0	300
5116	28.7965	0	300
5117	28.782	0	300
5118	28.7675	0	300
5119	28.753	0	300
5120	28.7385	0	300
5121	28.724	0	300
5122	28.71	0	300
5123	28.696	0	300
5124	28.682	0	300
5125	28.668	0	300
5126	28.6535	0	300
5127	28.639	0	300
5128	28.6255	0	300
5129	28.612	0	300
5130	28.598	0	300
5131	28.584	0	300
5132	28.57	0	300
5133	28.556	0	300
5134	28.5425	0	300
5135	28.529	0	300
5136	28.5155	0	300
5137	28.502	0	300
5138	28.488	0	300
5139	28.4745	0	300
5140	28.4615	0	300
5141	28.448	0	300
5142	28.4345	0	300
5143	28.4215	0	300
5144	28.408	0	300
5145	28.3945	0	300
5146	28.3815	0	300
5147	28.3685	0	300
5148	28.3555	0	300
5149	28.3425	0	300
5150	28.3295	0	300
5151	28.3165	0	300
5152	28.3035	0	300
5153	28.2905	0	300
5154	28.2775	0	300
5155	28.265	0	300
5156	28.2525	0	300
5157	28.2395	0	300
5158	28.2265	0	300
5159	28.214	0	300
5160	28.2015	0	300
5161	28.189	0	300
5162	28.1765	0	300
5163	28.164	0	300
5164	28.1515	0	300
5165	28.139	0	300
5166	28.127	0	300
5167	28.115	0	300
5168	28.1025	0	300
5169	28.09	0	300
5170	28.078	0	300
5171	28.066	0	300
5172	28.054	0	300
5173	28.042	0	300
5174	28.03	0	300
5175	28.018	0	300
5176	28.006	0	300
5177	27.994	0	300
5178	27.982	0	300
5179	27.97	0	300
5180	27.9585	0	300
5181	27.947	0	300
5182	27.935	0	300
5183	27.9235	0	300
5184	27.912	0	300
5185	27.9	0	300
5186	27.8885	0	300
5187	27.877	0	300
5188	27.8655	0	300
5189	27.854	0	300
5190	27.8425	0	300
5191	27.8315	0	300
5192	27.82	0	300
5193	27.8085	0	300
5194	27.7975	0	300
5195	27.7865	0	300
5196	27.7755	0	300
5197	27.764	0	300
5198	27.7525	0	300
5199	27.7415	0	300
5200	27.7305	0	300
5201	27.7195	0	300
5202	27.7085	0	300
5203	27.6975	0	300
5204	27.687	0	300
5205	27.6765	0	300
5206	27.6655	0	300
5207	27.6545	0	300
5208	27.644	0	300
5209	27.6335	0	300
5210	27.6225	0	300
5211	27.612	0	300
5212	27.6015	0	300
5213	27.5905	0	300
5214	27.58	0	300
5215	27.5695	0	300
5216	27.559	0	300
5217	27.549	0	300
5218	27.5385	0	300
5219	27.528	0	300
5220	27.5175	0	300
5221	27.507	0	300
5222	27.497	0	300
5223	27.487	0	300
5224	27.477	0	300
5225	27.4665	0	300
5226	27.456	0	300
5227	27.446	0	300
5228	27.436	0	300
5229	27.426	0	300
5230	27.416	0	300
5231	27.406	0	300
5232	27.396	0	300
5233	27.386	0	300
5234	27.3765	0	300
5235	27.367	0	300
5236	27.357	0	300
5237	27.347	0	300
5238	27.3375	0	300
5239	27.328	0	300
5240	27.318	0	300
5241	27.3085	0	300
5242	27.299	0	300
5243	27.289	0	300
5244	27.2795	0	300
5245	27.27	0	300
5246	27.2605	0	300
5247	27.2515	0	300
5248	27.242	0	300
5249	27.2325	0	300
5250	27.223	0	300
5251	27.2135	0	300
5252	27.2045	0	300
5253	27.1955	0	300
5254	27.186	0	300
5255	27.1765	0	300
5256	27.1675	0	300
5257	27.1585	0	300
5258	27.1495	0	300
5259	27.1405	0	300
5260	27.1315	0	300
5261	27.1225	0	300
5262	27.1135	0	300
5263	27.1045	0	300
5264	27.0955	0	300
5265	27.0865	0	300
5266	27.0775	0	300
5267	27.0685	0	300
5268	27.0595	0	300
5269	27.051	0	300
5270	27.0425	0	300
5271	27.0335	0	300
5272	27.0245	0	300
5273	27.016	0	300
5274	27.0075	0	300
5275	26.999	0	300
5276	26.9905	0	300
5277	26.9815	0	300
5278	26.973	0	300
5279	26.9645	0	300
5280	26.956	0	300
5281	26.948	0	300
5282	26.9395	0	300
5283	26.931	0	300
5284	26.9225	0	300
5285	26.914	0	300
5286	26.906	0	300
5287	26.898	0	300
5288	26.8895	0	300
5289	26.881	0	300
5290	26.873	0	300
5291	26.865	0	300
5292	26.857	0	300
5293	26.8485	0	300
5294	26.84	0	300
5295	26.832	0	300
5296	26.824	0	300
5297	26.816	0	300
5298	26.808	0	300
5299	26.8	0	300
5300	26.792	0	300
5301	26.7845	0	300
5302	26.777	0	300
5303	26.769	0	300
5304	26.761	0	300
5305	26.753	0	300
5306	26.745	0	300
5307	26.7375	0	300
5308	26.73	0	300
5309	26.722	0	300
5310	26.7145	0	300
5311	26.707	0	300
5312	26.699	0	300
5313	26.6915	0	300
5314	26.684	0	300
5315	26.6765	0	300
5316	26.669	0	300
5317	26.6615	0	300
5318	26.654	0	300
5319	26.6465	0	300
5320	26.639	0	300
5321	26.6315	0	300
5322	26.6245	0	300
5323	26.617	0	300
5324	26.6095	0	300
5325	26.6025	0	300
5326	26.595	0	300
5327	26.5875	0	300
5328	26.5805	0	300
5329	26.5735	0	300
5330	26.566	0	300
5331	26.5585	0	300
5332	26.5515	0	300
5333	26.5445	0	300
5334	26.5375	0	300
5335	26.5305	0	300
5336	26.5235	0	300
5337	26.5165	0	300
5338	26.5095	0	300
5339	26.5025	0	300
5340	26.4955	0	300
5341	26.4885	0	300
5342	26.4815	0	300
5343	26.4745	0	300
5344	26.4675	0	300
5345	26.4605	0	300
5346	26.454	0	300
5347	26.4475	0	300
5348	26.4405	0	300
5349	26.4335	0	300
5350	26.427	0	300
5351	26.4205	0	300
5352	26.4135	0	300
5353	26.407	0	300
5354	26.4005	0	300
5355	26.3935	0	300
5356	26.387	0	300
5357	26.3805	0	300
5358	26.374	0	300
5359	26.3675	0	300
5360	26.361	0	300
5361	26.3545	0	300
5362	26.348	0	300
5363	26.3415	0	300
5364	26.335	0	300
5365	26.3285	0	300
5366	26.322	0	300
5367	26.316	0	300
5368	26.3095	0	300
5369	26.303	0	300
5370	26.297	0	300
5371	26.2905	0	300
5372	26.284	0	300
5373	26.278	0	300
5374	26.272	0	300
5375	26.266	0	300
5376	26.2595	0	300
5377	26.253	0	300
5378	26.247	0	300
5379	26.241	0	300
5380	26.235	0	300
5381	26.229	0	300
5382	26.223	0	300
5383	26.217	0	300
5384	26.211	0	300
5385	26.205	0	300
5386	26.199	0	300
5387	26.193	0	300
